New Requirements	Similarity Scores
System shall provide the user with the ability to dual stealthy botnet software engine	0.03290907791153022
System shall provide the user with the ability to avast a hassle free experience ia	0.0329100135240497
System shall provide the user with the ability to provide browser cleanup feature optimal security related decision	0.03292189898356134
System shall provide the user with the ability to let suspicious dll end user virusscan enterprise	0.03296098250423088
System shall provide the user with the ability to compatible number solaris	0.03299483506413309
System shall provide the user with the ability to privacy instant messaging msn yahoo aol internal mail server	0.032995892953045926
System shall provide the user with the ability to provide no qualm the ability	0.0330477878429146
System shall provide the user with the ability to manage documentation their associated module	0.033049449738002695
System shall provide the user with the ability to provide speed non business and offensive content	0.03318189714941173
System shall provide the user with the ability to call backdoor shop	0.033244587771654
System shall provide the user with the ability to call an innovative technique smuggling software	0.033287911121831326
System shall provide the user with the ability to call bank operation	0.03328894904112976
System shall provide the user with the ability to prevent harmful downloads nan	0.033304758632931176
System shall provide the user with the ability to browse silent mode shop	0.033308326350064484
System shall provide the user with the ability to centralize phishing technology block fraudulent phishing site stranger	0.033317107872006986
System shall provide the user with the ability to get a bidirectional firewall nan	0.03336120863504465
System shall provide the user with the ability to protect demand outlook outlook express	0.03336759570658235
System shall provide the user with the ability to detect a bidirectional firewall nan	0.03337916969322138
System shall provide the user with the ability to open sysinspector available downloads	0.0334080057283527
System shall provide the user with the ability to encrypt a bidirectional firewall operation	0.033409695229887446
System shall provide the user with the ability to provide server edition work optimal security related decision	0.0334350071304101
System shall provide the user with the ability to shredder a hassle free experience a secure virtual environment	0.03346433060050081
System shall provide the user with the ability to ensure a particular percentage value advanced server component	0.03347143581183226
System shall provide the user with the ability to test harmful downloads keyloggers	0.03347876715227105
System shall provide the user with the ability to secure documentation their associated module	0.03348762963163487
System shall provide the user with the ability to provide malicious website nan	0.033502625163140086
System shall provide the user with the ability to intercept compressed file zip two optional customizable method	0.03350601293990262
System shall provide the user with the ability to include server edition nan	0.03352674912877182
System shall provide the user with the ability to close your window mcafee global threat intelligence gti gti	0.03353127513539788
System shall provide the user with the ability to protect protection such a casino porn site money loan scheme	0.03353367486813617
System shall provide the user with the ability to detailed an extra layer antispyware	0.03357507937384199
System shall provide the user with the ability to call a bidirectional firewall sensitive information	0.03358628828869132
System shall provide the user with the ability to run a hassle free experience nan	0.033587797764470524
System shall provide the user with the ability to call no qualm behavioral detection	0.03364980527520389
System shall provide the user with the ability to prevent terminal server avast server edition nan	0.03368065827701403
System shall provide the user with the ability to provide management detects	0.03369917304274637
System shall provide the user with the ability to multi number solaris	0.033703264788452446
System shall provide the user with the ability to provide threat public wi fi network	0.03376496502921478
System shall provide the user with the ability to set accelerated antivirus failsafe updating	0.03378547756602582
System shall provide the user with the ability to protect instant messaging msn yahoo aol internal mail server	0.033831805223910966
System shall provide the user with the ability to remove suspicious dll end user virusscan enterprise	0.033901332270563814
System shall provide the user with the ability to clear internet surfing their associated module	0.03391661069200565
System shall provide the user with the ability to unique no qualm notification object	0.03392002673425481
System shall provide the user with the ability to e a particular percentage value advanced server component	0.03392167083314182
System shall provide the user with the ability to instal email attachment available downloads	0.03393904462750632
System shall provide the user with the ability to protect a hassle free experience ia	0.03398488968806571
System shall provide the user with the ability to centralize backdoor control kaspersky administration	0.03400196862413595
System shall provide the user with the ability to protect bad guy malware anvi smart defender	0.03401539774078361
System shall provide the user with the ability to provide secure file deletion a secure virtual environment	0.0340590850522934
System shall provide the user with the ability to avast ransomware ia	0.034097282081856806
System shall provide the user with the ability to think the protection gap one central mcafee epolicy orchestrator epo console	0.03411772396123339
System shall provide the user with the ability to leverage your pc mcafee global threat intelligence gti gti	0.034119607425933944
System shall provide the user with the ability to integrated an extra layer antispyware	0.03412177485493661
System shall provide the user with the ability to trojan stealthy botnet software stranger	0.034144605457598155
System shall provide the user with the ability to call a highly advanced feature operation	0.034150889385153496
System shall provide the user with the ability to control malicious program mcafee global threat intelligence gti gti	0.03417696195126965
System shall provide the user with the ability to optimize a highly advanced feature plugins	0.034184221949941855
System shall provide the user with the ability to optimize a highly advanced feature plugins	0.034184221949941855
System shall provide the user with the ability to have a user s gaming experience smuggling software	0.03418879343578134
System shall provide the user with the ability to call backdoor operation	0.03421723272779957
System shall provide the user with the ability to block customer support service java vb	0.034331773105287684
System shall provide the user with the ability to information no qualm nan	0.03433557336787192
System shall provide the user with the ability to eliminate compatibility rising cloud security	0.03434557366296215
System shall provide the user with the ability to advanced group user profile suspicious element	0.03435668432071322
System shall provide the user with the ability to prevent inca internet nan	0.03439906534851897
System shall provide the user with the ability to enhance quarantine capability registry	0.03440314630817802
System shall provide the user with the ability to rise classified threat high intelligence performance	0.03440675311285628
System shall provide the user with the ability to include a new version nan	0.03441003967114796
System shall provide the user with the ability to clear internet surfing history report	0.034416853393379014
System shall provide the user with the ability to avast your window mcafee global threat intelligence gti gti	0.034419305457775176
System shall provide the user with the ability to base dialers a different one	0.03443482286374967
System shall provide the user with the ability to encrypt a bidirectional firewall sensitive information	0.03443810608773534
System shall provide the user with the ability to encrypt silent mode sensitive information	0.034470893641807665
System shall provide the user with the ability to remember a new version nan	0.03449056022211782
System shall provide the user with the ability to provide spyware  spyware kilobyte	0.03449170367853803
System shall provide the user with the ability to iobit maximum power your private mobile communication	0.03450345258982307
System shall provide the user with the ability to close your pc mcafee global threat intelligence gti gti	0.03451474968899815
System shall provide the user with the ability to include silent mode sensitive information	0.034550015832007314
System shall provide the user with the ability to contain no qualm server usage	0.03458396288242277
System shall provide the user with the ability to unique a number smuggling software	0.034608011615429396
System shall provide the user with the ability to change triple layer security defense structure backdoor	0.034609203106511215
System shall provide the user with the ability to change triple layer security defense structure a different one	0.03460996781381667
System shall provide the user with the ability to compatible number an extra layer	0.03462784248572642
System shall provide the user with the ability to data spam integrates nan	0.034636154597066614
System shall provide the user with the ability to avast communicator bluetooth all edition	0.03464353832828452
System shall provide the user with the ability to provide antivirus non business and offensive content	0.03464692748567393
System shall provide the user with the ability to optimize speed plugins	0.03466715803672042
System shall provide the user with the ability to base compatibility rising cloud security	0.034674083645743196
System shall provide the user with the ability to manage a number autoruns	0.03470104551006498
System shall provide the user with the ability to eliminate triple layer security defense structure advanced server component	0.03471634641590348
System shall provide the user with the ability to destroy group user profile other user	0.03473328526213806
System shall provide the user with the ability to download a highly advanced feature kilobyte	0.034736911329152485
System shall provide the user with the ability to avast ransomware optimal security related decision	0.034828642698713344
System shall provide the user with the ability to centralize phishing technology block fraudulent phishing site control kaspersky administration	0.03483003603639122
System shall provide the user with the ability to use inca internet nan	0.0348651269311549
System shall provide the user with the ability to block sysinspector nan	0.03486546940946134
System shall provide the user with the ability to visit the protection gap such a casino porn site money loan scheme	0.03487635470079314
System shall provide the user with the ability to prevent inca internet additional resident module	0.03492707762160784
System shall provide the user with the ability to choose classified threat high intelligence performance	0.034930660874267466
System shall provide the user with the ability to close a second globally recognized engine the server admin	0.03495105035208038
System shall provide the user with the ability to contain no qualm the ability	0.03497860228839581
System shall provide the user with the ability to instal stealthy botnet software operating system	0.03499507470675784
System shall provide the user with the ability to update sysinspector nan	0.03502140313256549
System shall provide the user with the ability to full best award archive	0.03506349354366648
System shall provide the user with the ability to browse backdoor shop	0.035068595814805245
System shall provide the user with the ability to close multiple detection method our powerful threat removal layer target	0.03507055420921637
System shall provide the user with the ability to manage internet surfing their associated module	0.03507131720798645
System shall provide the user with the ability to have browser cleanup feature nan	0.035094507901760684
System shall provide the user with the ability to destroy online threat verification nan	0.03510999495211677
System shall provide the user with the ability to develop terminal server avast server edition an efficient malware response	0.035128000818788765
System shall provide the user with the ability to define browser cleanup feature archive	0.03517813609574039
System shall provide the user with the ability to ensure terminal environment startup	0.03523720336250909
System shall provide the user with the ability to advanced don t stranger	0.03523900635162753
System shall provide the user with the ability to add several antivirus engine nan	0.03527013869956226
System shall provide the user with the ability to sync built firewall monitor device	0.03528344409805465
System shall provide the user with the ability to define server edition work deletion	0.03528400481888611
System shall provide the user with the ability to multi number an extra layer	0.03529254968677743
System shall provide the user with the ability to browse quarantine capability registry	0.035305671942001585
System shall provide the user with the ability to enhance quarantine capability reduced system	0.035319816391442355
System shall provide the user with the ability to use inca internet additional resident module	0.03535946330576634
System shall provide the user with the ability to advanced don t suspicious element	0.03536109842916069
System shall provide the user with the ability to run a hassle free experience a secure virtual environment	0.03537581978969754
System shall provide the user with the ability to change watcher technology a modem equipped computer	0.03539596631042941
System shall provide the user with the ability to change watcher technology a modem equipped computer	0.03539596631042941
System shall provide the user with the ability to prevent harmful downloads keyloggers	0.035429276727464445
System shall provide the user with the ability to include application nan	0.035433219435091236
System shall provide the user with the ability to eliminate cloud security nan	0.03544815700668666
System shall provide the user with the ability to provide secure file deletion optimal security related decision	0.03545187390606893
System shall provide the user with the ability to install image unlimited personal pc tablet	0.03545633353503312
System shall provide the user with the ability to dual stealthy botnet software operating system	0.03549173036084338
System shall provide the user with the ability to browser internet surfing nan	0.035502536680159416
System shall provide the user with the ability to optimize speed non business and offensive content	0.035507863201775944
System shall provide the user with the ability to protect module nan	0.03552336525646783
System shall provide the user with the ability to provide threat non business and offensive content	0.03554803160764989
System shall provide the user with the ability to intercept compressed file zip nan	0.035549823735279304
System shall provide the user with the ability to iobit a user s gaming experience all mainstream antivirus product	0.03556116024836524
System shall provide the user with the ability to privacy maximum power your private mobile communication	0.03558854083182824
System shall provide the user with the ability to avast the protection gap such a casino porn site money loan scheme	0.03561794693116308
System shall provide the user with the ability to trojan silent mode stranger	0.03562030265075177
System shall provide the user with the ability to manage internet surfing history report	0.035646548332800544
System shall provide the user with the ability to protect built firewall monitor nan	0.03565409338831617
System shall provide the user with the ability to define detection ia	0.035668709504080465
System shall provide the user with the ability to know a number the most irritating phenomenon	0.035686657206853
System shall provide the user with the ability to escan personalized update optimal security related decision	0.03569681227457993
System shall provide the user with the ability to manage the protection gap one central mcafee epolicy orchestrator epo console	0.03571185601015752
System shall provide the user with the ability to interfere no qualm all mainstream antivirus product	0.03572796272703175
System shall provide the user with the ability to manage no qualm the most irritating phenomenon	0.03574472755304848
System shall provide the user with the ability to contain user smuggling software	0.035747228974895275
System shall provide the user with the ability to worm a number autoruns	0.03574982385469401
System shall provide the user with the ability to rise buffer overflow the found object	0.035761517645313434
System shall provide the user with the ability to bitdefender browser cleanup feature storage space	0.03576408483811875
System shall provide the user with the ability to allow a second globally recognized engine the server admin	0.035814691312762326
System shall provide the user with the ability to individual online threat verification nan	0.03585236621881452
System shall provide the user with the ability to test program nan	0.03585239652334579
System shall provide the user with the ability to test program nan	0.03585239652334579
System shall provide the user with the ability to support no qualm notification object	0.035857849645758756
System shall provide the user with the ability to base dialers rising cloud security	0.03586825181608399
System shall provide the user with the ability to ensure triple layer security defense structure advanced server component	0.03587949023942993
System shall provide the user with the ability to shield website nan	0.03588504122648916
System shall provide the user with the ability to detect server edition nan	0.03590478768173857
System shall provide the user with the ability to bitdefender management non business and offensive content	0.03590874370740634
System shall provide the user with the ability to have an innovative technique smuggling software	0.0359401125964914
System shall provide the user with the ability to provide the language optimal security related decision	0.035945454116563386
System shall provide the user with the ability to provide user pc non business and offensive content	0.03594829150698435
System shall provide the user with the ability to choose cloud security nan	0.03595480509893534
System shall provide the user with the ability to change dialers a different one	0.035964277374563924
System shall provide the user with the ability to shredder program nan	0.035986680086691175
System shall provide the user with the ability to provide your system service boot up item heavy load	0.03601339211129007
System shall provide the user with the ability to have a number smuggling software	0.0360201957326495
System shall provide the user with the ability to have user name smuggling software	0.03603338036520671
System shall provide the user with the ability to visit the system such a casino porn site money loan scheme	0.036037067310839645
System shall provide the user with the ability to iobit a bidirectional firewall all mainstream antivirus product	0.03610484886460483
System shall provide the user with the ability to iobit no qualm all mainstream antivirus product	0.03612276530373077
System shall provide the user with the ability to browse backdoor operation	0.03612530384681961
System shall provide the user with the ability to sync multiple internal mail server device	0.03613020671550158
System shall provide the user with the ability to achieve scan nan	0.036144083526551
System shall provide the user with the ability to provide spyware  spyware non business and offensive content	0.03615471303791168
System shall provide the user with the ability to eset email attachment available downloads	0.03617427013287062
System shall provide the user with the ability to block spam message sophisticated buffer overflow attack	0.03617624743792278
System shall provide the user with the ability to advanced backdoor suspicious element	0.036177525160541554
System shall provide the user with the ability to limit existing antivirus software solaris	0.03617912168217995
System shall provide the user with the ability to browse quarantine capability reduced system	0.036182106877957386
System shall provide the user with the ability to intercept professional computer user nan	0.03620510584892409
System shall provide the user with the ability to intercept professional computer user nan	0.03620510584892409
System shall provide the user with the ability to intercept edge rootkits	0.03620606871187292
System shall provide the user with the ability to change watcher technology a different one	0.03621226020413954
System shall provide the user with the ability to change watcher technology a different one	0.03621226020413954
System shall provide the user with the ability to interfere malware fighter smuggling software	0.036240600015351454
System shall provide the user with the ability to free image unlimited personal pc tablet	0.03626662596791653
System shall provide the user with the ability to share your web browsing habit nan	0.036272291238581306
System shall provide the user with the ability to have resident service smuggling software	0.036309910112004525
System shall provide the user with the ability to block a highly advanced feature public wi fi network	0.03634004741278136
System shall provide the user with the ability to privacy any type nan	0.03638120052852653
System shall provide the user with the ability to trojan silent mode shop	0.036413858644522575
System shall provide the user with the ability to provide browser cleanup feature the meaning	0.03642080466123382
System shall provide the user with the ability to guard unwanted program a unique dedicated browser	0.03642514350485441
System shall provide the user with the ability to information browser cleanup feature nan	0.036427200379195696
System shall provide the user with the ability to innovative program nan	0.03643079543255916
System shall provide the user with the ability to full trusted network zone archive	0.03643350035550819
System shall provide the user with the ability to iobit maximum power all mainstream antivirus product	0.036435109600897395
System shall provide the user with the ability to act a particular percentage value safe file	0.036447201766655106
System shall provide the user with the ability to remove browser cleanup feature storage space	0.03646233228020376
System shall provide the user with the ability to take several antivirus engine nan	0.03647828687122263
System shall provide the user with the ability to make buffer overflow your approval	0.03649468230408452
System shall provide the user with the ability to automatic buffer overflow regularly updated virus database	0.036519412753810356
System shall provide the user with the ability to scan silent mode nan	0.03652436825330985
System shall provide the user with the ability to manage no qualm password	0.03653526083471442
System shall provide the user with the ability to improve information clutter	0.03655393164689376
System shall provide the user with the ability to worm no qualm the most irritating phenomenon	0.03656667229997365
System shall provide the user with the ability to full browser cleanup feature archive	0.03658322490304505
System shall provide the user with the ability to manage a number the most irritating phenomenon	0.03659031931444867
System shall provide the user with the ability to rise the language nan	0.03661046561370101
System shall provide the user with the ability to quarantine any type nan	0.036617111850192764
System shall provide the user with the ability to trojan bank stranger	0.03663870551388055
System shall provide the user with the ability to stop buffer overflow your approval	0.0366477952307385
System shall provide the user with the ability to improve information a modem equipped computer	0.03666338775846896
System shall provide the user with the ability to blocker any type nan	0.03666657644770746
System shall provide the user with the ability to trojan installation nan	0.036670701473749644
System shall provide the user with the ability to hour protection java vb	0.03668544001008571
System shall provide the user with the ability to multi existing antivirus software solaris	0.03668817398581063
System shall provide the user with the ability to browse your web browsing habit nan	0.03671205881785992
System shall provide the user with the ability to call permanently delete file operation	0.0367156545055443
System shall provide the user with the ability to eliminate the language nan	0.03671800362486289
System shall provide the user with the ability to firewall resident service smuggling software	0.036756613710961686
System shall provide the user with the ability to provide both the user environment smuggling software	0.03676566546939216
System shall provide the user with the ability to trojan don t stranger	0.036774081278749746
System shall provide the user with the ability to bandwidth antivirus non business and offensive content	0.0367758536153399
System shall provide the user with the ability to free browser cleanup feature optimal security related decision	0.03678097399919559
System shall provide the user with the ability to install personalized update unlimited personal pc tablet	0.03680960683704187
System shall provide the user with the ability to protect an unsecured wireless network malware anvi smart defender	0.03681152485131652
System shall provide the user with the ability to trojan don t suspicious element	0.0368134765910343
System shall provide the user with the ability to bandwidth a highly advanced feature detects	0.036833095445950294
System shall provide the user with the ability to avast a bidirectional firewall all edition	0.03683454174048402
System shall provide the user with the ability to have user name the most irritating phenomenon	0.036839620486396565
System shall provide the user with the ability to security a highly advanced feature public wi fi network	0.036848614031550056
System shall provide the user with the ability to advanced group user profile other user	0.03684911732735819
System shall provide the user with the ability to guard downloads vulnerability	0.03685366938557366
System shall provide the user with the ability to insight a particular percentage value safe file	0.03686416239936018
System shall provide the user with the ability to make unwanted program a unique dedicated browser	0.03689064956012544
System shall provide the user with the ability to free a hassle free experience the meaning	0.03689123668565376
System shall provide the user with the ability to have browser cleanup feature smuggling software	0.03690223315909486
System shall provide the user with the ability to worm user name smuggling software	0.03692999533830059
System shall provide the user with the ability to effective banner pop ups malicious program	0.036948514264301575
System shall provide the user with the ability to have a user s gaming experience all mainstream antivirus product	0.03696139277515122
System shall provide the user with the ability to clean multiple detection method our powerful threat removal layer target	0.036990876476251565
System shall provide the user with the ability to develop malicious network attack additional resident module	0.03699149084051741
System shall provide the user with the ability to block a highly advanced feature kilobyte	0.03700880450168714
System shall provide the user with the ability to spyware triple layer security defense structure a different one	0.03703870194494937
System shall provide the user with the ability to trojan phishing technology block fraudulent phishing site stranger	0.0370446238939481
System shall provide the user with the ability to encrypt trusted network zone the smallest memory footprint	0.03708180044909364
System shall provide the user with the ability to call code analysis feature information	0.037082319351145976
System shall provide the user with the ability to think virusscan enterprise your disk	0.0370832126751265
System shall provide the user with the ability to provide server edition work running program	0.03708538387267728
System shall provide the user with the ability to balance the resident service kilobyte	0.03709304360079713
System shall provide the user with the ability to block internet surfing nan	0.037114263425873775
System shall provide the user with the ability to play malware fighter no interruption	0.03712950712934209
System shall provide the user with the ability to spyware triple layer security defense structure backdoor	0.03712999792525619
System shall provide the user with the ability to use no qualm behavioral detection	0.03713278550655149
System shall provide the user with the ability to maintain the window filtering platform peak performance	0.037144949351585695
System shall provide the user with the ability to win demand iswift and ichecker technology	0.03714755774942846
System shall provide the user with the ability to contain user server usage	0.03715089218575649
System shall provide the user with the ability to apply online fraud identity theft phishing attack intelliguard scan detection	0.03715586722576368
System shall provide the user with the ability to provide antivirus norton data usage update	0.03716627280219372
System shall provide the user with the ability to know a number spam	0.037176444273812226
System shall provide the user with the ability to eset the virus database eset sysrescue simplify diagnosing	0.037181805219185814
System shall provide the user with the ability to perform compatibility all drive	0.037190041635645
System shall provide the user with the ability to limit existing antivirus software domain	0.037227970421659755
System shall provide the user with the ability to avast detection ia	0.037230037734606945
System shall provide the user with the ability to rise the language high intelligence performance	0.03729048917955898
System shall provide the user with the ability to take application nan	0.03732711757843461
System shall provide the user with the ability to individual sensitive file nan	0.03733000982191955
System shall provide the user with the ability to maintain the hassle peak performance	0.03733198811016269
System shall provide the user with the ability to keep bank spam scam	0.03733483655180843
System shall provide the user with the ability to change dialers rising cloud security	0.037337577348302065
System shall provide the user with the ability to encrypt silent mode your wi fi network	0.037340910032270185
System shall provide the user with the ability to full a particular percentage value an easy and automatic mean	0.03734621155846487
System shall provide the user with the ability to shield an erase file option nan	0.03737456714919239
System shall provide the user with the ability to shield an erase file option nan	0.03737456714919239
System shall provide the user with the ability to full the highest detection rate nan	0.03737500430434885
System shall provide the user with the ability to put server edition other notification	0.03738784326312977
System shall provide the user with the ability to provide your internet browser nan	0.03738900888487399
System shall provide the user with the ability to eliminate the language high intelligence performance	0.03739201477970871
