New Requirements	Similarity Scores
System shall provide the user with the ability to build netants orbit qq xuanfeng table	0.02630529072250281
System shall provide the user with the ability to customize minimalist star sourceforge ryouko s git repository	0.026411295989965073
System shall provide the user with the ability to unlike blog sourceforge ryouko s git repository	0.026417993694514492
System shall provide the user with the ability to phishe cricket score top album news moreover feed generator user	0.026425714855420328
System shall provide the user with the ability to live exception filtering item our family friend colleague	0.02644730084287238
System shall provide the user with the ability to text our light weight flashgetmini netx webthunder xunlei	0.02658707212236097
System shall provide the user with the ability to include popup killer suppresses flashgetmini netx webthunder xunlei	0.02663566425759134
System shall provide the user with the ability to lock netants orbit qq xuanfeng nan	0.026668855010088765
System shall provide the user with the ability to unlike bookmark archive extract sourceforge ryouko s git repository	0.026714367398262693
System shall provide the user with the ability to organize netants orbit qq xuanfeng nan	0.026780337086851874
System shall provide the user with the ability to provide user expectation sleipnir nan	0.026807652744963696
System shall provide the user with the ability to searchable english traditional chinese our family friend colleague	0.02687777631215474
System shall provide the user with the ability to include roboform flashgetmini netx webthunder xunlei	0.02692454496346426
System shall provide the user with the ability to theworld almost infinite possibilies special safe guard	0.0269269636614011
System shall provide the user with the ability to contain netants orbit qq xuanfeng tree	0.026930528679875127
System shall provide the user with the ability to doe netants orbit qq xuanfeng no reason	0.02693652822401539
System shall provide the user with the ability to language input password input manager native integration flashgetmini netx webthunder xunlei	0.027018527532043896
System shall provide the user with the ability to provide mail control chinese spanish french german italian	0.027080912424654626
System shall provide the user with the ability to inform leading accessibility social stream	0.027112926379640714
System shall provide the user with the ability to extract twitter integration advanced integration nan	0.027120584998519034
System shall provide the user with the ability to set cricket score top album news our family friend colleague	0.027134474696273763
System shall provide the user with the ability to cloudberry speed flashgetmini netx webthunder xunlei	0.027167531248249003
System shall provide the user with the ability to include bookmark archive extract chinese spanish french german italian	0.027186063283327164
System shall provide the user with the ability to build dynamic image flashgetmini netx webthunder xunlei	0.027208693139160852
System shall provide the user with the ability to restore cricket score top album news nan	0.027286755666375766
System shall provide the user with the ability to meet low resource usage professional researcher	0.027288364791800097
System shall provide the user with the ability to organize netants orbit qq xuanfeng doesn t	0.027295324771556436
System shall provide the user with the ability to meet current weather condition professional researcher	0.02729681677019473
System shall provide the user with the ability to full netants orbit qq xuanfeng nan	0.027350306268410483
System shall provide the user with the ability to cloudberry netants orbit qq xuanfeng performance	0.027359664905005895
System shall provide the user with the ability to build manager a flashgetmini netx webthunder xunlei	0.027415056193066268
System shall provide the user with the ability to include input password input manager native integration nan	0.027436104639585124
System shall provide the user with the ability to offer cricket score top album news moreover feed generator user	0.02744457735243805
System shall provide the user with the ability to include track flashgetmini netx webthunder xunlei	0.02745455880616984
System shall provide the user with the ability to include reset feature flashgetmini netx webthunder xunlei	0.027468549250404373
System shall provide the user with the ability to phishe cricket score top album news advanced protection	0.02748277804192396
System shall provide the user with the ability to build video english french italian german spanish russian	0.027501818381204125
System shall provide the user with the ability to administrator almost infinite possibilies phrase	0.02750853089272208
System shall provide the user with the ability to administrator scalable rfc length print twitter	0.027511398136868766
System shall provide the user with the ability to include speed flashgetmini netx webthunder xunlei	0.0275408395718835
System shall provide the user with the ability to include netants orbit qq xuanfeng tree	0.02757471369333219
System shall provide the user with the ability to include netants orbit qq xuanfeng tree	0.02757471369333219
System shall provide the user with the ability to live exception filtering item leading source	0.02765304639004527
System shall provide the user with the ability to meet basic http authentication professional researcher	0.02768263644818073
System shall provide the user with the ability to lock reset feature flashgetmini netx webthunder xunlei	0.027755560265802073
System shall provide the user with the ability to include dynamic image flashgetmini netx webthunder xunlei	0.027765118276525474
System shall provide the user with the ability to build a link english french italian german spanish russian	0.027782079024340513
System shall provide the user with the ability to print almost infinite possibilies special safe guard	0.02778521483232913
System shall provide the user with the ability to create netants orbit qq xuanfeng activex component	0.02779089905570016
System shall provide the user with the ability to infoview exception filtering item efficiency	0.027802593772767795
System shall provide the user with the ability to text netants orbit qq xuanfeng nan	0.027807390412567825
System shall provide the user with the ability to text netants orbit qq xuanfeng nan	0.027807390412567825
System shall provide the user with the ability to centralize vivaldi somewhat reduced disturbance	0.027880766616840198
System shall provide the user with the ability to open sharing english french italian german spanish russian	0.027909820247162234
System shall provide the user with the ability to contain mode flashgetmini netx webthunder xunlei	0.02791140504341671
System shall provide the user with the ability to include almost infinite possibilies restart	0.027949801839332208
System shall provide the user with the ability to get popup killer suppresses flashgetmini netx webthunder xunlei	0.02798644639335821
System shall provide the user with the ability to include manager a flashgetmini netx webthunder xunlei	0.028013832849493336
System shall provide the user with the ability to include web form spell checker proof flashgetmini netx webthunder xunlei	0.028023178920727046
System shall provide the user with the ability to include high strength web encryption flashgetmini netx webthunder xunlei	0.028072836506206816
System shall provide the user with the ability to include high strength web encryption flashgetmini netx webthunder xunlei	0.028072836506206816
System shall provide the user with the ability to include which friend flashgetmini netx webthunder xunlei	0.02807944079568886
System shall provide the user with the ability to include leading accessibility social stream	0.028083679236765795
System shall provide the user with the ability to render twitter integration advanced integration print preview	0.02810259746083518
System shall provide the user with the ability to slim shutdown hibernate nan	0.028110225351910233
System shall provide the user with the ability to basic scalable rfc length print twitter	0.028137871251281848
System shall provide the user with the ability to eliminate video english french italian german spanish russian	0.02814217055678104
System shall provide the user with the ability to opera netants orbit qq xuanfeng performance	0.02815677113109578
System shall provide the user with the ability to use cricket score top album news our family friend colleague	0.028181907691147604
System shall provide the user with the ability to install netants orbit qq xuanfeng extension	0.028182150983683853
System shall provide the user with the ability to bookmark netants orbit qq xuanfeng nan	0.02821998822560916
System shall provide the user with the ability to administrator shutdown hibernate nan	0.02822097761136061
System shall provide the user with the ability to choose track flashgetmini netx webthunder xunlei	0.02822926912986282
System shall provide the user with the ability to block netants orbit qq xuanfeng nan	0.02824553612981613
System shall provide the user with the ability to include our light weight nan	0.02825728113060688
System shall provide the user with the ability to provide user expectation sleipnir proxy	0.028291806710458164
System shall provide the user with the ability to kylo exception filtering item efficiency	0.028350931109805997
System shall provide the user with the ability to extract twitter integration advanced integration zip rar or jar format	0.028364374205243337
System shall provide the user with the ability to opera low resource usage professional researcher	0.028371190209483713
System shall provide the user with the ability to get netants orbit qq xuanfeng table	0.028392432450067295
System shall provide the user with the ability to access almost infinite possibilies certification path	0.028408818556240355
System shall provide the user with the ability to feed bookmark archive extract sourceforge ryouko s git repository	0.028441229466553725
System shall provide the user with the ability to administrator twitter integration advanced integration print preview	0.02852169228708092
System shall provide the user with the ability to include mode flashgetmini netx webthunder xunlei	0.028570898600689565
System shall provide the user with the ability to include mode flashgetmini netx webthunder xunlei	0.028570898600689565
System shall provide the user with the ability to include mode flashgetmini netx webthunder xunlei	0.028570898600689565
System shall provide the user with the ability to include mode flashgetmini netx webthunder xunlei	0.028570898600689565
System shall provide the user with the ability to include mode flashgetmini netx webthunder xunlei	0.028570898600689565
System shall provide the user with the ability to language netants orbit qq xuanfeng nan	0.028573884395581048
System shall provide the user with the ability to language netants orbit qq xuanfeng nan	0.028573884395581048
System shall provide the user with the ability to build text content english french italian german spanish russian	0.02860758333290855
System shall provide the user with the ability to browse roboform flashgetmini netx webthunder xunlei	0.028662813897129925
System shall provide the user with the ability to modify bulk acls assignment edit acls the same level	0.028665489740099664
System shall provide the user with the ability to modify user expectation sleipnir nan	0.02866775534434223
System shall provide the user with the ability to include custom  screen flashgetmini netx webthunder xunlei	0.02868812707536534
System shall provide the user with the ability to offer cricket score top album news advanced protection	0.028699350909894547
System shall provide the user with the ability to use exception filtering item our family friend colleague	0.028709731132331027
System shall provide the user with the ability to monitor high quality skin private data anti malware	0.028712798854901703
System shall provide the user with the ability to close netants orbit qq xuanfeng right	0.02873116544796044
System shall provide the user with the ability to occupy some other amateur project nan	0.02875491578756437
System shall provide the user with the ability to occupy some other amateur project nan	0.02875491578756437
System shall provide the user with the ability to decrease interoperability active boot disk	0.028773507110663298
System shall provide the user with the ability to provide approved activex control phrase	0.02878883797518381
System shall provide the user with the ability to block netants orbit qq xuanfeng doesn t	0.028792220166020857
System shall provide the user with the ability to render command line argument print preview	0.02881875046050074
System shall provide the user with the ability to cross xhtml mobile profile a leading online threat	0.028825667923677786
System shall provide the user with the ability to top an electrical bulletin board r ticker display news signed url	0.028834458484532807
System shall provide the user with the ability to include bookmark archive extract our family friend colleague	0.028890974318601728
System shall provide the user with the ability to compress exception filtering item another way	0.028938134671539235
System shall provide the user with the ability to choose netants orbit qq xuanfeng t	0.028949273886076505
System shall provide the user with the ability to include mail control chinese spanish french german italian	0.028949479681402233
System shall provide the user with the ability to resource a link english french italian german spanish russian	0.028952953163219646
System shall provide the user with the ability to set cricket score top album news pop ups image java script activex	0.02905198748700123
System shall provide the user with the ability to doe a link flashgetmini netx webthunder xunlei	0.02907838787985268
System shall provide the user with the ability to provide english traditional chinese control	0.029112046499918814
System shall provide the user with the ability to render music player nan	0.029118739469881416
System shall provide the user with the ability to restore cricket score top album news plug	0.029122206411757823
System shall provide the user with the ability to industry net ex pro advanced url website filtering management nan	0.029143720399171492
System shall provide the user with the ability to provide non english file name private data anti malware	0.029164450346255835
System shall provide the user with the ability to base advert animation date	0.029190493698527317
System shall provide the user with the ability to use bookmark archive extract chinese spanish french german italian	0.02922816545584813
System shall provide the user with the ability to keep which friend flashgetmini netx webthunder xunlei	0.02923641285331981
System shall provide the user with the ability to include a link flashgetmini netx webthunder xunlei	0.029237877148370273
System shall provide the user with the ability to try some other amateur project nan	0.029242494310841916
System shall provide the user with the ability to meet speed professional researcher	0.02927583981853753
System shall provide the user with the ability to allow user expectation sleipnir nan	0.029277755719954678
System shall provide the user with the ability to administrator mute spell checker	0.029279889753983768
System shall provide the user with the ability to doe minimalist star no reason	0.029328386791254914
System shall provide the user with the ability to design bulk acls assignment edit acls the same level	0.029339066273068024
System shall provide the user with the ability to open cricket score top album news nan	0.029373008947089364
System shall provide the user with the ability to language input password input manager native integration nan	0.02938005446928445
System shall provide the user with the ability to keep netants orbit qq xuanfeng t	0.029391871337274382
System shall provide the user with the ability to cross server address e g smtp gmail com account a leading online threat	0.02944304902017081
System shall provide the user with the ability to include use flashgetmini netx webthunder xunlei	0.029445323084301166
System shall provide the user with the ability to industry feed content flashgetmini netx webthunder xunlei	0.029465080292671048
System shall provide the user with the ability to junk almost infinite possibilies control	0.029467951313585018
System shall provide the user with the ability to instal net panel another revolutionary technology	0.029481676649719794
System shall provide the user with the ability to get current weather condition professional researcher	0.02949014003284556
System shall provide the user with the ability to build the wait english french italian german spanish russian	0.02949122547589061
System shall provide the user with the ability to include explorer flashgetmini netx webthunder xunlei	0.029530238474960453
System shall provide the user with the ability to cross three part a leading online threat	0.02956516464942117
System shall provide the user with the ability to pop high quality skin private data anti malware	0.029567795837951282
System shall provide the user with the ability to bookmark web form spell checker proof flashgetmini netx webthunder xunlei	0.029624043211770215
System shall provide the user with the ability to use english traditional chinese our family friend colleague	0.029626020456413313
System shall provide the user with the ability to lock an extensive gallery nan	0.02962745669918647
System shall provide the user with the ability to include advert animation nan	0.02963964159657845
System shall provide the user with the ability to occupy syntax error nan	0.02964912252465826
System shall provide the user with the ability to configure any browsing session remembering chinese spanish french german italian	0.02966271230584766
System shall provide the user with the ability to doe current weather condition no reason	0.029679246347825785
System shall provide the user with the ability to searchable some other amateur project a reader	0.029686670114161002
System shall provide the user with the ability to full custom  screen flashgetmini netx webthunder xunlei	0.029687251005273568
System shall provide the user with the ability to tabbed netants orbit qq xuanfeng tree	0.029711939788548986
System shall provide the user with the ability to tabbed netants orbit qq xuanfeng tree	0.029711939788548986
System shall provide the user with the ability to tabbed netants orbit qq xuanfeng tree	0.029711939788548986
System shall provide the user with the ability to integrated minimalist star no reason	0.02978597924117186
System shall provide the user with the ability to append debugger venkman a selection	0.029794201881941235
System shall provide the user with the ability to enhance the uniform resource identifier uri a chameleon adapts	0.029802983966236513
System shall provide the user with the ability to xml some other amateur project nan	0.02980871382798277
System shall provide the user with the ability to xml some other amateur project nan	0.02980871382798277
System shall provide the user with the ability to adapt the uniform resource identifier uri a chameleon adapts	0.029821324329671148
System shall provide the user with the ability to meet the uniform resource identifier uri professional researcher	0.029847920294589866
System shall provide the user with the ability to text our light weight nan	0.02984804263964484
System shall provide the user with the ability to unlike syntax error nan	0.029852561908486064
System shall provide the user with the ability to include any browsing session remembering chinese spanish french german italian	0.029859363266460284
System shall provide the user with the ability to support netants orbit qq xuanfeng activex component	0.029862618431381018
System shall provide the user with the ability to drag netants orbit qq xuanfeng no reason	0.029882576718939687
System shall provide the user with the ability to work debugger venkman nan	0.02988267205754744
System shall provide the user with the ability to build area annoying pop advertising	0.02988842492769461
System shall provide the user with the ability to build component anti phishing	0.02991055135781305
System shall provide the user with the ability to convenient xhtml mobile profile a leading online threat	0.02991080864336215
System shall provide the user with the ability to modify user expectation sleipnir batch mode	0.029931138251584607
System shall provide the user with the ability to meet a highly customizable interface a chameleon adapts	0.029936925440938896
System shall provide the user with the ability to popup almost infinite possibilies restart	0.029944986957861092
System shall provide the user with the ability to highlight music player nan	0.02994577442573704
System shall provide the user with the ability to adapt a highly customizable interface a chameleon adapts	0.02995005929977946
System shall provide the user with the ability to convert the wait english french italian german spanish russian	0.02996103047881247
System shall provide the user with the ability to cloudberry netants orbit qq xuanfeng large file	0.029970776739241114
System shall provide the user with the ability to opera explorer flashgetmini netx webthunder xunlei	0.029972866723094755
System shall provide the user with the ability to meet a highly customizable interface professional researcher	0.02997971279293493
System shall provide the user with the ability to meet tab flashgetmini netx webthunder xunlei	0.029982932146875443
System shall provide the user with the ability to adapt a highly customizable interface professional researcher	0.029991155898903082
System shall provide the user with the ability to allow a friendly active community date	0.03000857537330409
System shall provide the user with the ability to type almost infinite possibilies phrase	0.030010221840346473
System shall provide the user with the ability to theworld almost infinite possibilies screen	0.030018925606361217
System shall provide the user with the ability to expect form fill pop ups image java script activex	0.030025531077051193
System shall provide the user with the ability to meet low resource usage performance	0.030041123711900392
System shall provide the user with the ability to alarm a macro function nan	0.030061603780558582
System shall provide the user with the ability to use cricket score top album news pop ups image java script activex	0.030063610822172918
System shall provide the user with the ability to bring bin nan	0.030071561126996077
System shall provide the user with the ability to recycle flash animation accidentally deleted document	0.030080447430709638
System shall provide the user with the ability to include feed content flashgetmini netx webthunder xunlei	0.030082429247785675
System shall provide the user with the ability to base flock nan	0.030083908806892417
System shall provide the user with the ability to warn approved activex control nan	0.03008592699525097
System shall provide the user with the ability to prevent update auto update checker total privacy	0.030100458368113335
System shall provide the user with the ability to browse netants orbit qq xuanfeng extension	0.03010831965510821
System shall provide the user with the ability to decrease mail newsgroups nan	0.03011404479456525
System shall provide the user with the ability to slim approved activex control nan	0.030118072714901457
System shall provide the user with the ability to stay lockdown retrieve website login detail	0.030135418535193262
System shall provide the user with the ability to include almost infinite possibilies control	0.030139363946466494
System shall provide the user with the ability to monitor high quality skin nan	0.03014870204260583
System shall provide the user with the ability to comprehensive phone unwanted advertising	0.030171423700699716
System shall provide the user with the ability to javascript scroll javascript code	0.030187410355071314
System shall provide the user with the ability to get debugger venkman nan	0.030202966563213824
System shall provide the user with the ability to use exception filtering item leading source	0.030224223287692007
System shall provide the user with the ability to provide young kid unwanted ad	0.030225212321770827
System shall provide the user with the ability to run interoperability active boot disk	0.030232904817331454
System shall provide the user with the ability to lock an extensive gallery table	0.030238447996085157
System shall provide the user with the ability to expect exception filtering item online form	0.030247460630334972
System shall provide the user with the ability to build area nan	0.030249375430912887
System shall provide the user with the ability to configure scroll preferable frequency	0.03027236906114695
System shall provide the user with the ability to provide blocker a free account	0.030299644696092625
System shall provide the user with the ability to live application crash leading source	0.030305219447376807
System shall provide the user with the ability to meet big screen browsing kylo professional researcher	0.030323980177908976
System shall provide the user with the ability to render approved activex control twitter	0.030365862611885796
System shall provide the user with the ability to extract confirmation zip rar or jar format	0.030381464244750012
System shall provide the user with the ability to contain netants orbit qq xuanfeng the beginning	0.03038392557152021
System shall provide the user with the ability to top an electrical bulletin board r ticker display news directory explorer	0.030384218802951807
System shall provide the user with the ability to bring flash animation accidentally deleted document	0.030384593452888128
System shall provide the user with the ability to instal net panel nan	0.03039097036845002
System shall provide the user with the ability to remove area annoying pop advertising	0.030409039332696453
System shall provide the user with the ability to sandbox pop blocker nan	0.030418869623768746
System shall provide the user with the ability to security any wb pag nan	0.030422301886954915
System shall provide the user with the ability to compress exception filtering item web optimized resolution	0.03044063655823347
System shall provide the user with the ability to find exception filtering item another way	0.030463924609900987
System shall provide the user with the ability to include popup killer suppresses table	0.03048880633474792
System shall provide the user with the ability to slow site scripting attack nan	0.03049425276198652
System shall provide the user with the ability to export user expectation sleipnir ftp cooky	0.030501073207424585
System shall provide the user with the ability to support twitter integration advanced integration nan	0.03050164504539888
System shall provide the user with the ability to customize some other amateur project nan	0.030506196894761778
System shall provide the user with the ability to meet history professional researcher	0.030530696390495077
System shall provide the user with the ability to live application crash nan	0.03053995057951272
System shall provide the user with the ability to eliminate leading accessibility surf	0.03055145116295301
System shall provide the user with the ability to base speed nan	0.030578108861680543
System shall provide the user with the ability to centralize vivaldi nan	0.030591138176745185
System shall provide the user with the ability to extension radio station cookie management	0.03059897985369155
System shall provide the user with the ability to administrator netbooks restart	0.030604566267345035
System shall provide the user with the ability to turn bin nan	0.030681583599762547
System shall provide the user with the ability to clean a navigating tree nan	0.030687485724873027
System shall provide the user with the ability to include tab flashgetmini netx webthunder xunlei	0.03070331785436056
System shall provide the user with the ability to include a tab flashgetmini netx webthunder xunlei	0.03070331785436056
System shall provide the user with the ability to include tab flashgetmini netx webthunder xunlei	0.03070331785436056
System shall provide the user with the ability to allow advert animation date	0.03072540139415016
System shall provide the user with the ability to slim approved activex control restart	0.030726135318975608
System shall provide the user with the ability to decrease interoperability request	0.030739303356565013
System shall provide the user with the ability to infoview a product nan	0.03074515475025596
System shall provide the user with the ability to include approved activex control nan	0.03075567109507255
System shall provide the user with the ability to meet big screen browsing kylo weather forecast	0.030757554978178468
System shall provide the user with the ability to install netants orbit qq xuanfeng a tab	0.030775847625592413
System shall provide the user with the ability to opera netants orbit qq xuanfeng large file	0.030782091385713996
System shall provide the user with the ability to centralize unique system somewhat reduced disturbance	0.030810537464533286
System shall provide the user with the ability to surf a growing number nan	0.030827306641513168
System shall provide the user with the ability to compromise dynamic image nan	0.0308430481039424
System shall provide the user with the ability to remove area nan	0.030843904900346924
System shall provide the user with the ability to build unique system somewhat reduced disturbance	0.03084958952803669
System shall provide the user with the ability to access vivaldi somewhat reduced disturbance	0.03087445483239085
System shall provide the user with the ability to custom exception filtering item special interface	0.030883484430178968
System shall provide the user with the ability to phishe a highly customizable interface leading source	0.030895844635902184
System shall provide the user with the ability to cross pane design a leading online threat	0.030896751279128505
System shall provide the user with the ability to perform site scripting attack adobe flash player quicktime	0.03090269148234168
System shall provide the user with the ability to meet speed nan	0.03094480963826914
System shall provide the user with the ability to infoview wide open interface delete bucket copy	0.030946562233879732
System shall provide the user with the ability to opera syntax validation a snapshot	0.030949871395148366
System shall provide the user with the ability to remove pop blocker nan	0.03096930400208798
System shall provide the user with the ability to include web form spell checker proof nan	0.030992335776874536
System shall provide the user with the ability to wap site scripting attack wml	0.03100249764362369
System shall provide the user with the ability to turn archive kb trace	0.03101049265620614
System shall provide the user with the ability to get an extensive gallery nan	0.031027024301123026
System shall provide the user with the ability to lock netants orbit qq xuanfeng all local setting	0.031033067854314107
System shall provide the user with the ability to allow user expectation sleipnir proxy	0.031034240057599107
System shall provide the user with the ability to print almost infinite possibilies screen	0.031035320801847763
System shall provide the user with the ability to come mail newsgroups java activex	0.031046593361550506
System shall provide the user with the ability to include the channel chinese spanish french german italian	0.03104853970096605
System shall provide the user with the ability to doe minimalist star google	0.03105958510172634
System shall provide the user with the ability to include multi thread download resumable download password download	0.031074301267230247
System shall provide the user with the ability to build gesture nan	0.031082669540410685
System shall provide the user with the ability to side a growing number nan	0.03108336680185416
System shall provide the user with the ability to junk english traditional chinese control	0.03108387239767769
System shall provide the user with the ability to command scroll preferable frequency	0.031087777089153924
System shall provide the user with the ability to support an electrical bulletin board r ticker display news signed url	0.031091674570678306
System shall provide the user with the ability to decrease mail newsgroups request	0.031096570198134655
System shall provide the user with the ability to javascript a selection javascript code	0.0311010070142309
System shall provide the user with the ability to security our light weight a friend	0.031124833180655263
System shall provide the user with the ability to provide blocker thus file exchange	0.03113336224668956
System shall provide the user with the ability to phishe web form spell checker proof advanced protection	0.03113442786078986
System shall provide the user with the ability to use bookmark archive extract our family friend colleague	0.031144895084307858
System shall provide the user with the ability to option canned access policy  nan	0.031147689047680012
System shall provide the user with the ability to cooky the uniform resource identifier uri professional researcher	0.031150405857766073
System shall provide the user with the ability to doe application crash no reason	0.03116179796764989
System shall provide the user with the ability to compromise dynamic image default example	0.03116476815088828
System shall provide the user with the ability to click basic http authentication professional researcher	0.031173844091941842
System shall provide the user with the ability to e our light weight a friend	0.0311803312374888
System shall provide the user with the ability to pop high quality skin nan	0.03119317046289699
System shall provide the user with the ability to unlike bookmark archive extract a reader	0.03119632615719368
System shall provide the user with the ability to include netbooks restart	0.031199882881871362
System shall provide the user with the ability to work canned access policy  nan	0.031205912398827834
System shall provide the user with the ability to build complicated registration and login process annoying pop advertising	0.03120887066003313
System shall provide the user with the ability to sandbox complicated registration and login process annoying pop advertising	0.031221117892767207
System shall provide the user with the ability to extract easily created lightweight theme skin twitter	0.031223560464808408
System shall provide the user with the ability to dialup refresher current connection	0.031227763695768948
System shall provide the user with the ability to integrated mute equipment	0.03123508371645412
System shall provide the user with the ability to render approved activex control print preview	0.03125916188823744
System shall provide the user with the ability to configure customization nan	0.03126388575638085
System shall provide the user with the ability to run any user intervention active boot disk	0.03127576414656625
System shall provide the user with the ability to surf a growing number interruption	0.031285961457357035
System shall provide the user with the ability to include reset feature nan	0.031288906907274656
System shall provide the user with the ability to configure a product nan	0.031297574828131704
System shall provide the user with the ability to enjoy language our family friend colleague	0.03130080654533613
System shall provide the user with the ability to support twitter integration advanced integration zip rar or jar format	0.031314971978604014
System shall provide the user with the ability to use text content english french italian german spanish russian	0.031315019810211786
System shall provide the user with the ability to enhance an icon html element	0.031317266755028016
System shall provide the user with the ability to opera low resource usage performance	0.03131994136691611
System shall provide the user with the ability to build netants orbit qq xuanfeng your online posting	0.031329868345779804
System shall provide the user with the ability to open cricket score top album news plug	0.03133070720275129
System shall provide the user with the ability to change advert animation nan	0.03133237601236887
System shall provide the user with the ability to monitor blocker nan	0.03133383106974897
System shall provide the user with the ability to subscribe site scripting attack activex component	0.03134562756542992
System shall provide the user with the ability to extract easily created lightweight theme skin zip rar or jar format	0.03134692910421229
System shall provide the user with the ability to include your own playlist flashgetmini netx webthunder xunlei	0.03134754152691258
System shall provide the user with the ability to build text content our family friend colleague	0.031368440500151085
System shall provide the user with the ability to update no need install active boot disk	0.031383121604216385
System shall provide the user with the ability to include approved activex control restart	0.03138699763278093
System shall provide the user with the ability to render music player performance privacy	0.031400745213438115
System shall provide the user with the ability to meet unwanted site professional researcher	0.03140957648638183
System shall provide the user with the ability to browse radio station cookie management	0.031413484594421906
System shall provide the user with the ability to provide shutdown hibernate all these annoying ad	0.03141479438497039
System shall provide the user with the ability to adapt compressed file a chameleon adapts	0.03141989802360052
System shall provide the user with the ability to preview a macro function nan	0.031433608892166995
System shall provide the user with the ability to meet basic http authentication inquiry	0.03144893464513369
System shall provide the user with the ability to activate ctrl activex component	0.03145307851188515
System shall provide the user with the ability to choose bin nan	0.03146003995200177
System shall provide the user with the ability to type use flashgetmini netx webthunder xunlei	0.03146257158057137
System shall provide the user with the ability to infoview wide open interface pop ups image java script activex	0.03146761022582274
System shall provide the user with the ability to unlike the color sourceforge ryouko s git repository	0.0314747241395791
System shall provide the user with the ability to run no need install active boot disk	0.03148519823876828
System shall provide the user with the ability to want xml entity nan	0.031486589772269334
System shall provide the user with the ability to infoview a product efficiency	0.03150295465562405
System shall provide the user with the ability to control a navigating tree nan	0.03152880018965528
System shall provide the user with the ability to side a growing number interruption	0.031542378604273655
System shall provide the user with the ability to update archive kb trace	0.0315465518732331
System shall provide the user with the ability to turn mail newsgroups java activex	0.03156201093934212
System shall provide the user with the ability to want mute spell checker	0.031564566942368776
System shall provide the user with the ability to turn any user intervention nan	0.03156773128475793
System shall provide the user with the ability to integrated minimalist star google	0.03156978923883566
System shall provide the user with the ability to emulate other program unwanted advertising	0.031574995196232185
System shall provide the user with the ability to allow a very useful function nan	0.03160343358366874
System shall provide the user with the ability to design almost infinite possibilies unwanted ad	0.03160988622303207
System shall provide the user with the ability to lock reset feature nan	0.03162482842603825
System shall provide the user with the ability to homescreen blocker nan	0.031627153011263835
System shall provide the user with the ability to macroreplacement a word nc	0.03163769977543552
System shall provide the user with the ability to input history professional researcher	0.03164277605325356
System shall provide the user with the ability to doe netants orbit qq xuanfeng the inquiry band	0.03164359203070097
System shall provide the user with the ability to find photo pop ups image java script activex	0.03165035635141713
System shall provide the user with the ability to look date nan	0.03165185808009122
System shall provide the user with the ability to design post request batch mode	0.031655922023444756
System shall provide the user with the ability to include satellite image nan	0.03166235268527138
System shall provide the user with the ability to allow a unique multi process nan	0.03167185719271428
System shall provide the user with the ability to surf  browsing tabbed mdi interface pale moon exclusive extension	0.031678858611273106
System shall provide the user with the ability to cross speed a leading online threat	0.031683432518584236
System shall provide the user with the ability to get an extensive gallery table	0.03168382863987049
System shall provide the user with the ability to basic approved activex control twitter	0.03169010891402498
